104721,AU,5,Gawler,,-34.6025,138.749
104722,AU,2,Beresfield,,-32.8,151.65
104723,AU,2,Albury,,-36.0749,146.9239
104724,AU,7,Keilor,,-37.7167,144.8333
104725,AU,7,Springvale South,,-37.9667,145.15
104726,AU,7,Rowville,,-37.9333,145.2333
104727,AU,7,Beaconsfield,,-38.05,145.3667
104728,AU,5,Morphett Vale,,-35.1333,138.5167
104729,AU,2,Seven Hills,,-33.7833,150.9333
104730,AU,7,The Patch,,-37.9,145.3833
104731,AU,7,Welshpool,,-38.6667,146.4333
104732,AU,2,Spencer,,-33.45,151.15
104733,AU,2,Cammeray,,-33.8225,151.2158
104734,AU,8,Northcliffe,,-34.6329,116.1224
104735,AU,7,Baker,,-36.0833,141.5833
104736,AU,2,Goulburn,,-34.7515,149.7209
104737,AU,2,Kareela,,-34.0167,151.0833
104738,AU,8,Claremont,,-31.9875,115.7861
104739,AU,6,Burnie,,-41.0558,145.9037
104740,AU,6,Devonport,,-41.1769,146.3515
104741,AU,2,Seaham,,-32.6603,151.7238
104742,AU,2,Raymond Terrace,,-32.75,151.75
104743,AU,7,Lara,,-38.0239,144.4062
104744,AU,2,Abercrombie,,-33.95,149.3167
104745,AU,7,Stirling,,-37.4333,147.75
104746,AU,2,Penrith,,-33.75,150.7
104747,AU,5,Birdwood,,-34.8183,138.9648
104748,AU,7,Inglewood,,-36.575,143.8683
104749,AU,2,Lidcombe,,-33.8667,151.0333
104750,AU,2,Eastwood,,-33.8,151.0833
104751,AU,7,Flinders,,-38.4739,145.019
104752,AU,2,Unanderra,,-34.45,150.85
104753,AU,5,Leighton,,-33.65,138.75
104754,AU,2,Padstow,,-33.95,151.0333
104755,AU,2,Bundarra,,-30.1721,151.0762
104756,AU,8,Fremantle,,-32.05,115.7667
104757,AU,7,Earlston,,-36.55,145.6667
104758,AU,8,Scarborough Beach,,-31.9,115.75
104759,AU,7,Boronia,,-37.8667,145.2833
104760,AU,7,Vincent,,-37.7,145.3167
104761,AU,7,Lilydale,,-37.75,145.35
104762,AU,6,Cleveland,,-41.8,147.4
104763,AU,5,Plympton,,-34.95,138.55
104764,AU,8,Scarborough,,-31.9,115.75
104765,AU,7,Keon Park,,-37.7,145.0167
104766,AU,7,Donvale,,-37.8,145.1833
104767,AU,2,Ivanhoe,,-32.9004,144.3015
104768,AU,4,Bowen,,-20.0137,148.2475
104769,AU,7,Woodside,,-38.5238,146.8751
104770,AU,6,Evandale,,-41.571,147.2474
104771,AU,2,Waverley,,-33.9,151.2667
104772,AU,2,Strathfield,,-33.8667,151.1
104773,AU,2,Lindfield,,-33.7833,151.1667
104774,AU,5,Bedford Park,,-35.0333,138.5667
104775,AU,8,Rockingham,,-32.2768,115.7298
104776,AU,3,Katherine,,-14.4652,132.2635
104777,AU,2,Randwick,,-33.9167,151.2417
104778,AU,2,Woy Woy,,-33.4843,151.3247
104779,AU,8,Augusta,,-34.3157,115.1592
104780,AU,2,Rosebank,,-28.6667,153.4
104781,AU,7,Moorabbin,,-37.9367,145.0342
104782,AU,2,Minto,,-34.0333,150.85
104783,AU,7,Dingley,,-37.9667,145.1167
104784,AU,8,Albany,,-35.0031,117.866
104785,AU,3,Nhulunbuy,,-12.1865,136.782
104786,AU,2,Berkeley Vale,,-33.35,151.4333
104787,AU,2,Port Macquarie,,-31.4308,152.9089
104788,AU,7,Melton,,-37.6834,144.5854
